date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:57:40	12965/12965	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2022:12:00%20GMT	http://ophysics.com/r6.html	C:/My%20Web%20Sites/final/ophysics.com/r6.html	(from http://ophysics.com/)
01:57:41	13007/13007	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2022:12:00%20GMT	http://ophysics.com/r7.html	C:/My%20Web%20Sites/final/ophysics.com/r7.html	(from http://ophysics.com/)
01:57:41	13116/13116	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2022:12:00%20GMT	http://ophysics.com/r8.html	C:/My%20Web%20Sites/final/ophysics.com/r8.html	(from http://ophysics.com/)
01:57:41	12905/12905	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2022:11:59%20GMT	http://ophysics.com/r9.html	C:/My%20Web%20Sites/final/ophysics.com/r9.html	(from http://ophysics.com/)
01:57:42	13463/13463	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2022:11:59%20GMT	http://ophysics.com/r9a.html	C:/My%20Web%20Sites/final/ophysics.com/r9a.html	(from http://ophysics.com/)
01:57:42	13034/13034	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2022:11:59%20GMT	http://ophysics.com/r10.html	C:/My%20Web%20Sites/final/ophysics.com/r10.html	(from http://ophysics.com/)
01:57:43	12727/12727	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2022:11:58%20GMT	http://ophysics.com/r11.html	C:/My%20Web%20Sites/final/ophysics.com/r11.html	(from http://ophysics.com/)
01:57:43	12987/12987	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2022:11:58%20GMT	http://ophysics.com/r12.html	C:/My%20Web%20Sites/final/ophysics.com/r12.html	(from http://ophysics.com/)
01:57:43	14789/14789	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2022:12:18%20GMT	http://ophysics.com/fl.html	C:/My%20Web%20Sites/final/ophysics.com/fl.html	(from http://ophysics.com/)
01:57:44	12614/12614	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2022:12:18%20GMT	http://ophysics.com/fl1.html	C:/My%20Web%20Sites/final/ophysics.com/fl1.html	(from http://ophysics.com/)
01:57:44	12836/12836	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2022:12:18%20GMT	http://ophysics.com/fl2.html	C:/My%20Web%20Sites/final/ophysics.com/fl2.html	(from http://ophysics.com/)
01:57:45	12992/12992	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2022:12:17%20GMT	http://ophysics.com/fl3.html	C:/My%20Web%20Sites/final/ophysics.com/fl3.html	(from http://ophysics.com/)
01:57:45	13080/13080	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2022:12:17%20GMT	http://ophysics.com/fl4.html	C:/My%20Web%20Sites/final/ophysics.com/fl4.html	(from http://ophysics.com/)
01:57:45	12760/12760	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2022:12:17%20GMT	http://ophysics.com/fl5.html	C:/My%20Web%20Sites/final/ophysics.com/fl5.html	(from http://ophysics.com/)
01:57:46	12947/12947	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2022:12:03%20GMT	http://ophysics.com/m.html	C:/My%20Web%20Sites/final/ophysics.com/m.html	(from http://ophysics.com/)
01:57:46	12656/12656	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2022:12:03%20GMT	http://ophysics.com/m1.html	C:/My%20Web%20Sites/final/ophysics.com/m1.html	(from http://ophysics.com/)
01:57:46	12878/12878	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2022:12:02%20GMT	http://ophysics.com/m2.html	C:/My%20Web%20Sites/final/ophysics.com/m2.html	(from http://ophysics.com/)
01:57:47	13829/13829	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2022:11:58%20GMT	http://ophysics.com/t.html	C:/My%20Web%20Sites/final/ophysics.com/t.html	(from http://ophysics.com/)
01:57:47	12872/12872	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2022:11:58%20GMT	http://ophysics.com/t1.html	C:/My%20Web%20Sites/final/ophysics.com/t1.html	(from http://ophysics.com/)
01:57:48	13100/13100	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2022:11:57%20GMT	http://ophysics.com/t2.html	C:/My%20Web%20Sites/final/ophysics.com/t2.html	(from http://ophysics.com/)
01:57:48	12693/12693	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2022:11:57%20GMT	http://ophysics.com/t3.html	C:/My%20Web%20Sites/final/ophysics.com/t3.html	(from http://ophysics.com/)
01:57:48	12691/12691	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2022:11:57%20GMT	http://ophysics.com/t4.html	C:/My%20Web%20Sites/final/ophysics.com/t4.html	(from http://ophysics.com/)
01:57:49	16757/16757	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2022:13:49%20GMT	http://ophysics.com/fs.html	C:/My%20Web%20Sites/final/ophysics.com/fs.html	(from http://ophysics.com/)
01:57:49	12796/12796	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2022:12:16%20GMT	http://ophysics.com/fs1.html	C:/My%20Web%20Sites/final/ophysics.com/fs1.html	(from http://ophysics.com/)
01:57:49	13182/13182	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2022:12:16%20GMT	http://ophysics.com/fs2.html	C:/My%20Web%20Sites/final/ophysics.com/fs2.html	(from http://ophysics.com/)
01:57:50	12604/12604	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2022:12:16%20GMT	http://ophysics.com/fs3.html	C:/My%20Web%20Sites/final/ophysics.com/fs3.html	(from http://ophysics.com/)
01:57:50	12638/12638	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2022:12:16%20GMT	http://ophysics.com/fs4.html	C:/My%20Web%20Sites/final/ophysics.com/fs4.html	(from http://ophysics.com/)
01:57:51	13199/13199	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2022:12:15%20GMT	http://ophysics.com/fs5.html	C:/My%20Web%20Sites/final/ophysics.com/fs5.html	(from http://ophysics.com/)
01:57:51	12657/12657	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2022:12:15%20GMT	http://ophysics.com/fs6.html	C:/My%20Web%20Sites/final/ophysics.com/fs6.html	(from http://ophysics.com/)
01:57:51	13307/13307	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2022:12:15%20GMT	http://ophysics.com/fs7.html	C:/My%20Web%20Sites/final/ophysics.com/fs7.html	(from http://ophysics.com/)
01:57:52	14958/14958	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2022:12:14%20GMT	http://ophysics.com/fs8.html	C:/My%20Web%20Sites/final/ophysics.com/fs8.html	(from http://ophysics.com/)
01:57:52	13451/13451	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Oct%202025%2019:37:04%20GMT	http://ophysics.com/fs8a.html	C:/My%20Web%20Sites/final/ophysics.com/fs8a.html	(from http://ophysics.com/)
01:57:52	13809/13809	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2022:12:27%20GMT	http://ophysics.com/fs9.html	C:/My%20Web%20Sites/final/ophysics.com/fs9.html	(from http://ophysics.com/)
01:57:53	14573/14573	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2022:12:13%20GMT	http://ophysics.com/fs10.html	C:/My%20Web%20Sites/final/ophysics.com/fs10.html	(from http://ophysics.com/)
01:57:53	13028/13028	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2022:12:13%20GMT	http://ophysics.com/fs11.html	C:/My%20Web%20Sites/final/ophysics.com/fs11.html	(from http://ophysics.com/)
01:57:55	104549/104549	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Nov%202025%2017:57:54%20GMT	https://douwe.com/projects/visited/world.png?selected=EG,TZ,ZA,AZ,BD,CN,HK,ID,IN,JP,MY,PK,SG,TH,TR,UZ,VN,BE,CH,DE,DK,ES,FI,FR,GB,GR,IE,LV,NL,NO,PL,RU,SE,UA,AE,IR,IQ,CA,MX,US,AU,NZ,AR,BR,CL,CO,PE,MN,MA,NA,SD,KE,CZ,IT,TN,KZ,SA,TW,AT,ZA,PH	C:/My%20Web%20Sites/final/douwe.com/projects/visited/worldc784.png	(from http://ophysics.com/)
01:57:59	27921/27921	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:36%20GMT	http://ophysics.com/images/thumbs/k1thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/k1thumb.jpg	(from http://ophysics.com/k.html)
01:58:01	71613/71613	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Nov%202025%2017:57:55%20GMT	https://douwe.com/projects/visited/usa.png?selected=AK,AL,AZ,AR,CA,CO,CT,FL,GA,ID,IL,IN,IA,KS,KY,ME,MD,MA,MI,MN,MO,MS,NE,NJ,NM,NY,NC,ND,OH,OK,OR,PA,TN,TX,VA,WA,WI,WV,WY,UT	C:/My%20Web%20Sites/final/douwe.com/projects/visited/usabbd6.png	(from http://ophysics.com/)
01:58:01	27906/27906	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:13%20GMT	http://ophysics.com/images/thumbs/k2thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/k2thumb.jpg	(from http://ophysics.com/k.html)
01:58:01	25789/25789	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:22%20GMT	http://ophysics.com/images/thumbs/k3thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/k3thumb.jpg	(from http://ophysics.com/k.html)
01:58:02	27829/27829	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:33%20GMT	http://ophysics.com/images/thumbs/k3bthumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/k3bthumb.jpg	(from http://ophysics.com/k.html)
01:58:05	30216/30216	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:19%20GMT	http://ophysics.com/images/thumbs/k4thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/k4thumb.jpg	(from http://ophysics.com/k.html)
01:58:07	31483/31483	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:37%20GMT	http://ophysics.com/images/thumbs/k4bthumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/k4bthumb.jpg	(from http://ophysics.com/k.html)
01:58:07	30379/30379	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:26%20GMT	http://ophysics.com/images/thumbs/k5thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/k5thumb.jpg	(from http://ophysics.com/k.html)
01:58:08	30827/30827	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:34%20GMT	http://ophysics.com/images/thumbs/k5athumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/k5athumb.jpg	(from http://ophysics.com/k.html)
01:58:09	26056/26056	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:32%20GMT	http://ophysics.com/images/thumbs/k6thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/k6thumb.jpg	(from http://ophysics.com/k.html)
01:58:12	30990/30990	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:39%20GMT	http://ophysics.com/images/thumbs/k7thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/k7thumb.jpg	(from http://ophysics.com/k.html)
01:58:12	25972/25972	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:28%20GMT	http://ophysics.com/images/thumbs/k8thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/k8thumb.jpg	(from http://ophysics.com/k.html)
01:58:13	2300/2300	---M--	200	added ('OK')	text/css	date:Thu,%2013%20Mar%202025%2001:42:42%20GMT	http://ophysics.com/css/style.css?v=2	C:/My%20Web%20Sites/final/ophysics.com/css/style5e1f.css	(from http://ophysics.com/k1.html)
01:58:13	32621/32621	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:21%20GMT	http://ophysics.com/images/thumbs/k9thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/k9thumb.jpg	(from http://ophysics.com/k.html)
01:58:13	28743/28743	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:21%20GMT	http://ophysics.com/images/thumbs/k10thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/k10thumb.jpg	(from http://ophysics.com/k.html)
01:58:16	20534/20534	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:38%20GMT	http://ophysics.com/images/thumbs/f1thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/f1thumb.jpg	(from http://ophysics.com/f.html)
01:58:17	36427/36427	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:27%20GMT	http://ophysics.com/images/thumbs/k11thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/k11thumb.jpg	(from http://ophysics.com/k.html)
01:58:17	23381/23381	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:16%20GMT	http://ophysics.com/images/thumbs/f2thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/f2thumb.jpg	(from http://ophysics.com/f.html)
01:58:17	6381/6381	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Mar%202025%2017:00:44%20GMT	http://ophysics.com/images/thumbs/f3athumb.jpg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/f3athumb.jpg	(from http://ophysics.com/f.html)
01:58:18	24486/24486	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:24%20GMT	http://ophysics.com/images/thumbs/f3thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/f3thumb.jpg	(from http://ophysics.com/f.html)
01:58:20	13637/13637	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:19%20GMT	http://ophysics.com/images/thumbs/f5thumb2.jpg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/f5thumb2.jpg	(from http://ophysics.com/f.html)
01:58:21	23754/23754	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:20%20GMT	http://ophysics.com/images/thumbs/f4thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/f4thumb.jpg	(from http://ophysics.com/f.html)
01:58:22	22498/22498	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:40%20GMT	http://ophysics.com/images/thumbs/e1thumb.jpg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/e1thumb.jpg	(from http://ophysics.com/e.html)
01:58:23	33060/33060	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:33%20GMT	http://ophysics.com/images/thumbs/f6thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/f6thumb.jpg	(from http://ophysics.com/f.html)
01:58:23	15152/15152	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:39%20GMT	http://ophysics.com/images/thumbs/e2athumb.jpg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/e2athumb.jpg	(from http://ophysics.com/e.html)
01:58:24	29298/29298	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:41%20GMT	http://ophysics.com/images/thumbs/e2thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/e2thumb.jpg	(from http://ophysics.com/e.html)
01:58:26	26255/26255	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:35%20GMT	http://ophysics.com/images/thumbs/e3thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/e3thumb.jpg	(from http://ophysics.com/e.html)
01:58:27	18952/18952	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:17%20GMT	http://ophysics.com/images/thumbs/e5thumb.jpg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/e5thumb.jpg	(from http://ophysics.com/e.html)
01:58:27	18121/18121	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:30%20GMT	http://ophysics.com/images/thumbs/e6thumb.jpg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/e6thumb.jpg	(from http://ophysics.com/e.html)
01:58:27	27329/27329	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:37%20GMT	http://ophysics.com/images/thumbs/e4thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/e4thumb.jpg	(from http://ophysics.com/e.html)
01:58:30	26941/26941	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:31%20GMT	http://ophysics.com/images/thumbs/w0thumb.jpg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/w0thumb.jpg	(from http://ophysics.com/w.html)
01:58:31	23778/23778	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:31%20GMT	http://ophysics.com/images/thumbs/w1bthumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/w1bthumb.jpg	(from http://ophysics.com/w.html)
01:58:32	34058/34058	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:30%20GMT	http://ophysics.com/images/thumbs/w1thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/w1thumb.jpg	(from http://ophysics.com/w.html)
01:58:33	36635/36635	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:24%20GMT	http://ophysics.com/images/thumbs/w1athumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/w1athumb.jpg	(from http://ophysics.com/w.html)
01:58:35	23188/23188	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:18%20GMT	http://ophysics.com/images/thumbs/w2thumb.jpg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/w2thumb.jpg	(from http://ophysics.com/w.html)
01:58:37	26949/26949	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:24%20GMT	http://ophysics.com/images/thumbs/w2athumb.jpg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/w2athumb.jpg	(from http://ophysics.com/w.html)
01:58:37	23871/23871	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:40%20GMT	http://ophysics.com/images/thumbs/w2bthumb.jpg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/w2bthumb.jpg	(from http://ophysics.com/w.html)
01:58:41	38663/38663	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:18%20GMT	http://ophysics.com/images/thumbs/w3thumb.jpg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/w3thumb.jpg	(from http://ophysics.com/w.html)
01:58:42	20630/20630	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:27%20GMT	http://ophysics.com/images/thumbs/w4athumb.jpg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/w4athumb.jpg	(from http://ophysics.com/w.html)
01:58:42	33410/33410	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:26%20GMT	http://ophysics.com/images/thumbs/w4thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/w4thumb.jpg	(from http://ophysics.com/w.html)
01:58:46	24665/24665	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:19%20GMT	http://ophysics.com/images/thumbs/w5thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/w5thumb.jpg	(from http://ophysics.com/w.html)
01:58:46	26312/26312	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:39%20GMT	http://ophysics.com/images/thumbs/w6thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/w6thumb.jpg	(from http://ophysics.com/w.html)
01:58:49	37246/37246	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:32%20GMT	http://ophysics.com/images/thumbs/w7thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/w7thumb.jpg	(from http://ophysics.com/w.html)
01:58:50	21936/21936	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:28%20GMT	http://ophysics.com/images/thumbs/w9thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/w9thumb.jpg	(from http://ophysics.com/w.html)
01:58:50	26387/26387	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:21%20GMT	http://ophysics.com/images/thumbs/w8thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/w8thumb.jpg	(from http://ophysics.com/w.html)
01:58:54	30173/30173	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:22%20GMT	http://ophysics.com/images/thumbs/w10thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/w10thumb.jpg	(from http://ophysics.com/w.html)
01:58:54	163445/163445	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Mar%202025%2001:42:54%20GMT	http://ophysics.com/images/onespring.gif	C:/My%20Web%20Sites/final/ophysics.com/images/onespring.gif	(from http://ophysics.com/w.html)
01:58:56	35370/35370	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:15%20GMT	http://ophysics.com/images/thumbs/w11thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/w11thumb.jpg	(from http://ophysics.com/w.html)
01:58:56	39507/39507	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:37%20GMT	http://ophysics.com/images/thumbs/w10bthumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/w10bthumb.jpg	(from http://ophysics.com/w.html)
01:58:58	26292/26292	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:36%20GMT	http://ophysics.com/images/thumbs/w12thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/w12thumb.jpg	(from http://ophysics.com/w.html)
01:58:58	25330/25330	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:43:30%20GMT	http://ophysics.com/images/thumbs/w13thumb.jpeg	C:/My%20Web%20Sites/final/ophysics.com/images/thumbs/w13thumb.jpg	(from http://ophysics.com/w.html)
01:58:59	466/466	---M--	200	added ('OK')	image/gif	etag:%22c458029f78c31dc159f6c78c6b16bcc2%22	http://latex.codecogs.com/gif.latex?\dpi{150}&space;\large&space;\lambda&space;=\frac{v}{f}	C:/My%20Web%20Sites/final/latex.codecogs.com/gifc172.gif	(from http://ophysics.com/waves2.html)
01:59:23	141453/141453	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Mar%202025%2001:42:53%20GMT	http://ophysics.com/images/freeend.gif	C:/My%20Web%20Sites/final/ophysics.com/images/freeend.gif	(from http://ophysics.com/waves3.html)
01:59:24	154688/154688	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Mar%202025%2001:42:53%20GMT	http://ophysics.com/images/fixedend.gif	C:/My%20Web%20Sites/final/ophysics.com/images/fixedend.gif	(from http://ophysics.com/waves3.html)
02:00:56	745141/745141	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Mar%202025%2001:43:01%20GMT	http://ophysics.com/images/longitudinal.gif	C:/My%20Web%20Sites/final/ophysics.com/images/longitudinal.gif	(from http://ophysics.com/waves1.html)
02:01:07	634878/634878	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Mar%202025%2001:42:51%20GMT	http://ophysics.com/images/string1.gif	C:/My%20Web%20Sites/final/ophysics.com/images/string1.gif	(from http://ophysics.com/waves6.html)
02:01:34	810178/810178	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Mar%202025%2001:43:09%20GMT	http://ophysics.com/images/pulses.gif	C:/My%20Web%20Sites/final/ophysics.com/images/pulses.gif	(from http://ophysics.com/waves3b.html)
02:01:55	361786/361786	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Mar%202025%2001:42:52%20GMT	http://ophysics.com/images/string2.gif	C:/My%20Web%20Sites/final/ophysics.com/images/string2.gif	(from http://ophysics.com/waves6.html)
02:02:11	390812/390812	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Mar%202025%2001:42:53%20GMT	http://ophysics.com/images/string3.gif	C:/My%20Web%20Sites/final/ophysics.com/images/string3.gif	(from http://ophysics.com/waves6.html)
02:03:41	1773947/1773947	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Mar%202025%2001:42:58%20GMT	http://ophysics.com/images/manysprings.gif	C:/My%20Web%20Sites/final/ophysics.com/images/manysprings.gif	(from http://ophysics.com/waves1.html)
02:04:27	937519/937519	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Mar%202025%2001:43:06%20GMT	http://ophysics.com/images/openair2.gif	C:/My%20Web%20Sites/final/ophysics.com/images/openair2.gif	(from http://ophysics.com/waves7.html)
02:04:47	966196/966196	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Mar%202025%2001:43:05%20GMT	http://ophysics.com/images/openair3.gif	C:/My%20Web%20Sites/final/ophysics.com/images/openair3.gif	(from http://ophysics.com/waves7.html)
02:05:39	1515724/1515724	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Mar%202025%2001:43:02%20GMT	http://ophysics.com/images/openair1.gif	C:/My%20Web%20Sites/final/ophysics.com/images/openair1.gif	(from http://ophysics.com/waves7.html)
02:07:21	1361535/1361535	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Mar%202025%2001:43:10%20GMT	http://ophysics.com/images/closedair1.gif	C:/My%20Web%20Sites/final/ophysics.com/images/closedair1.gif	(from http://ophysics.com/waves8.html)
02:07:22	1761/1761	---M--	200	added ('OK')	text/javascript	date:Thu,%2013%20Mar%202025%2001:43:11%20GMT	http://ophysics.com/js/binaural.js	C:/My%20Web%20Sites/final/ophysics.com/js/binaural.js	(from http://ophysics.com/waves10.html)
02:07:26	979852/979852	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Mar%202025%2001:43:10%20GMT	http://ophysics.com/images/closedair5.gif	C:/My%20Web%20Sites/final/ophysics.com/images/closedair5.gif	(from http://ophysics.com/waves8.html)
